,kics,dnus
3824,KIC5359329,-inf
3825,KIC5359478,-inf
3826,KIC5359518,-inf
3827,KIC5359568,-inf
3828,KIC5359600,-inf
3829,KIC5360044,-inf
3830,KIC5360279,-inf
3831,KIC5360690,-inf
3832,KIC5360757,-inf
3833,KIC5360842,-inf
3834,KIC5361169,-inf
3835,KIC5363562,-inf
3836,KIC5363820,-inf
3837,KIC5363893,-inf
3838,KIC5363918,-inf
3839,KIC5363998,-inf
3840,KIC5364240,-inf
3841,KIC5364445,-inf
3842,KIC5364580,-inf
3843,KIC5369207,-inf
3844,KIC5369311,-inf
3845,KIC5369457,-inf
3846,KIC5369544,-inf
3847,KIC5369569,-inf
3848,KIC5369662,-inf
3849,KIC5370348,-inf
3850,KIC5370814,-inf
3851,KIC5370902,-inf
3852,KIC5370942,-inf
3853,KIC5370950,-inf
3854,KIC5370997,-inf
3855,KIC5371033,-inf
3856,KIC5371035,-inf
3857,KIC5371089,-inf
3858,KIC5371092,-inf
3859,KIC5371124,-inf
3860,KIC5371125,-inf
3861,KIC5371173,-inf
3862,KIC5371202,-inf
3863,KIC5371482,-inf
3864,KIC5371494,-inf
3865,KIC5371600,-inf
3866,KIC5371626,-inf
3867,KIC5371756,-inf
3868,KIC5372125,-inf
3869,KIC5372224,-inf
3870,KIC5372374,-inf
3871,KIC5373213,-inf
3872,KIC5373278,-inf
3873,KIC5373447,-inf
3874,KIC5373639,-inf
3875,KIC5373768,-inf
3876,KIC5374099,-inf
3877,KIC5374118,-inf
3878,KIC5374221,-inf
3879,KIC5374249,-inf
3880,KIC5374540,-inf
3881,KIC5374733,-inf
3882,KIC5374749,-inf
3883,KIC5374814,-inf
3884,KIC5375095,-inf
3885,KIC5375770,-inf
3886,KIC5375947,-inf
3887,KIC5376097,-inf
3888,KIC5376291,-inf
3889,KIC5376348,-inf
3890,KIC5376385,-inf
3891,KIC5376608,-inf
3892,KIC5376639,-inf
3893,KIC5376963,-inf
3894,KIC5377341,-inf
3895,KIC5377629,-inf
3896,KIC5377645,-inf
3897,KIC5380617,-inf
3898,KIC5380775,-inf
3899,KIC5382824,-inf
3900,KIC5383275,-inf
3901,KIC5383359,-inf
3902,KIC5384584,-inf
3903,KIC5384777,-inf
3904,KIC5385518,-inf
3905,KIC5386317,-inf
3906,KIC5387638,-inf
3907,KIC5388289,-inf
3908,KIC5388291,-inf
3909,KIC5388366,-inf
3910,KIC5388821,-inf
3911,KIC5389097,-inf
3912,KIC5389263,-inf
3913,KIC5389557,-inf
3914,KIC5389655,-inf
3915,KIC5390228,-inf
3916,KIC5390305,-inf
3917,KIC5390372,-inf
3918,KIC5390762,-inf
3919,KIC5390924,-inf
3920,KIC5391118,-inf
3921,KIC5391275,-inf
3922,KIC5391911,-inf
3923,KIC5392313,-inf
3924,KIC5392342,-inf
3925,KIC5392363,-inf
3926,KIC5392657,-inf
3927,KIC5393278,-inf
3928,KIC5393297,-inf
3929,KIC5393304,-inf
3930,KIC5393453,-inf
3931,KIC5393781,-inf
3932,KIC5394350,-inf
3933,KIC5394451,-inf
3934,KIC5394670,-inf
3935,KIC5395247,-inf
3936,KIC5395312,-inf
3937,KIC5395444,-inf
3938,KIC5395669,-inf
3939,KIC5395842,-inf
3940,KIC5395887,-inf
3941,KIC5395997,-inf
3942,KIC5396808,-inf
3943,KIC5396909,-inf
3944,KIC5397058,-inf
3945,KIC5397223,-inf
3946,KIC5398311,-inf
3947,KIC5426041,-inf
3948,KIC5426077,-inf
3949,KIC5426137,-inf
3950,KIC5426170,-inf
3951,KIC5426401,-inf
3952,KIC5427111,-inf
3953,KIC5427229,-inf
3954,KIC5428360,-inf
3955,KIC5428405,-inf
3956,KIC5428540,-inf
3957,KIC5428669,-inf
3958,KIC5429725,-inf
3959,KIC5429727,-inf
3960,KIC5429842,-inf
3961,KIC5429938,-inf
3962,KIC5430086,-inf
3963,KIC5430779,-inf
3964,KIC5431007,-inf
3965,KIC5431304,-inf
3966,KIC5431353,-inf
3967,KIC5435648,-inf
3968,KIC5435961,-inf
3969,KIC5435965,-inf
3970,KIC5435995,-inf
3971,KIC5436082,-inf
3972,KIC5436415,-inf
3973,KIC5436490,-inf
3974,KIC5436707,-inf
3975,KIC5436814,-inf
3976,KIC5436821,-inf
3977,KIC5437624,-inf
3978,KIC5437796,-inf
3979,KIC5437901,-inf
3980,KIC5437909,-inf
3981,KIC5438256,-inf
3982,KIC5438922,-inf
3983,KIC5439087,-inf
3984,KIC5439272,-inf
3985,KIC5439339,-inf
3986,KIC5439372,-inf
3987,KIC5439695,-inf
3988,KIC5440198,-inf
3989,KIC5440204,-inf
3990,KIC5440406,-inf
3991,KIC5440418,-inf
3992,KIC5440488,-inf
3993,KIC5440925,-inf
3994,KIC5441150,-inf
3995,KIC5443651,-inf
3996,KIC5443741,-inf
3997,KIC5443746,-inf
3998,KIC5443981,-inf
3999,KIC5444074,-inf
4000,KIC5444525,-inf
4001,KIC5444627,-inf
4002,KIC5444662,-inf
4003,KIC5444758,-inf
4004,KIC5444860,-inf
4005,KIC5444972,-inf
4006,KIC5445178,-inf
4007,KIC5445362,-inf
4008,KIC5445379,-inf
4009,KIC5445418,-inf
4010,KIC5445796,-inf
4011,KIC5445881,-inf
4012,KIC5445912,-inf
4013,KIC5445983,-inf
4014,KIC5446102,-inf
4015,KIC5446110,-inf
4016,KIC5446233,-inf
4017,KIC5446241,-inf
4018,KIC5446242,-inf
4019,KIC5446305,-inf
4020,KIC5446327,-inf
4021,KIC5446355,-inf
4022,KIC5446366,-inf
4023,KIC5446484,-inf
4024,KIC5446556,-inf
4025,KIC5446927,-inf
4026,KIC5449223,-inf
4027,KIC5449922,-inf
4028,KIC5450049,-inf
4029,KIC5450127,-inf
4030,KIC5450269,-inf
4031,KIC5450439,-inf
4032,KIC5450541,-inf
4033,KIC5450890,-inf
4034,KIC5450937,-inf
4035,KIC5451290,-inf
4036,KIC5455690,-inf
4037,KIC5455901,-inf
4038,KIC5456086,-inf
4039,KIC5456147,-inf
4040,KIC5456184,-inf
4041,KIC5456574,-inf
4042,KIC5456602,-inf
4043,KIC5456612,-inf
4044,KIC5456650,-inf
4045,KIC5456708,-inf
4046,KIC5456732,-inf
4047,KIC5457016,-inf
4048,KIC5457182,-inf
4049,KIC5457518,-inf
4050,KIC5457703,-inf
4051,KIC5457811,-inf
4052,KIC5458018,-inf
4053,KIC5458219,-inf
4054,KIC5458268,-inf
4055,KIC5458457,-inf
4056,KIC5459287,-inf
4057,KIC5459494,-inf
4058,KIC5459563,-inf
4059,KIC5459624,-inf
4060,KIC5459686,-inf
4061,KIC5459819,-inf
4062,KIC5459855,-inf
4063,KIC5460741,-inf
4064,KIC5461146,-inf
4065,KIC5461147,-inf
4066,KIC5461205,-inf
4067,KIC5461244,-inf
4068,KIC5461275,-inf
4069,KIC5461447,-inf
4070,KIC5461605,-inf
4071,KIC5461610,-inf
4072,KIC5461724,-inf
4073,KIC5461779,-inf
4074,KIC5461921,-inf
4075,KIC5462261,-inf
4076,KIC5462460,-inf
4077,KIC5462797,-inf
4078,KIC5462853,-inf
4079,KIC5467099,-inf
4080,KIC5468123,-inf
4081,KIC5468161,-inf
4082,KIC5470218,-inf
4083,KIC5471005,-inf
4084,KIC5471038,-inf
4085,KIC5471396,-inf
4086,KIC5471433,-inf
4087,KIC5471522,-inf
4088,KIC5472717,-inf
4089,KIC5472964,-inf
4090,KIC5472976,-inf
4091,KIC5473628,-inf
4092,KIC5473840,-inf
4093,KIC5474712,-inf
4094,KIC5474982,-inf
4095,KIC5475271,-inf
4096,KIC5475321,-inf
4097,KIC5475667,-inf
4098,KIC5475952,-inf
4099,KIC5476002,-inf
4100,KIC5476034,-inf
4101,KIC5476427,-inf
4102,KIC5476729,-inf
4103,KIC5476808,-inf
4104,KIC5477219,-inf
4105,KIC5477259,-inf
4106,KIC5477873,-inf
4107,KIC5477973,-inf
4108,KIC5478010,-inf
4109,KIC5478227,-inf
4110,KIC5478318,-inf
4111,KIC5478399,-inf
4112,KIC5478864,-inf
4113,KIC5479052,-inf
4114,KIC5479406,-inf
4115,KIC5479483,-inf
4116,KIC5479721,-inf
4117,KIC5479860,-inf
4118,KIC5480386,-inf
4119,KIC5480439,-inf
4120,KIC5480758,-inf
4121,KIC5480879,-inf
4122,KIC5480957,-inf
4123,KIC5481206,-inf
4124,KIC5481809,-inf
4125,KIC5511314,-inf
4126,KIC5511566,-inf
4127,KIC5511580,-inf
4128,KIC5511847,-inf
4129,KIC5512223,-inf
4130,KIC5512348,-inf
4131,KIC5512777,-inf
4132,KIC5512910,-inf
4133,KIC5512996,-inf
4134,KIC5513434,-inf
4135,KIC5513771,-inf
4136,KIC5514024,-inf
4137,KIC5514079,-inf
4138,KIC5514689,-inf
4139,KIC5514964,-inf
4140,KIC5514974,-inf
4141,KIC5515314,-inf
4142,KIC5515642,-inf
4143,KIC5515759,-inf
4144,KIC5515794,-inf
4145,KIC5515939,-inf
4146,KIC5516025,-inf
4147,KIC5516590,-inf
4148,KIC5516627,-inf
4149,KIC5517118,-inf
4150,KIC5517310,-inf
4151,KIC5517442,-inf
4152,KIC5520872,-inf
4153,KIC5520879,-inf
4154,KIC5521176,-inf
4155,KIC5521181,-inf
4156,KIC5521210,-inf
4157,KIC5521349,-inf
4158,KIC5521374,-inf
4159,KIC5521718,-inf
4160,KIC5521974,-inf
4161,KIC5521995,-inf
4162,KIC5522071,-inf
4163,KIC5522224,-inf
4164,KIC5522479,-inf
4165,KIC5522575,-inf
4166,KIC5522686,-inf
4167,KIC5522822,-inf
4168,KIC5522828,-inf
4169,KIC5522844,-inf
4170,KIC5522939,-inf
4171,KIC5523030,-inf
4172,KIC5523089,-inf
4173,KIC5523848,-inf
4174,KIC5523947,-inf
4175,KIC5523967,-inf
4176,KIC5524119,-inf
4177,KIC5524149,-inf
4178,KIC5524229,-inf
4179,KIC5524508,-inf
4180,KIC5524720,-inf
4181,KIC5525400,-inf
4182,KIC5525416,-inf
4183,KIC5525484,-inf
4184,KIC5525572,-inf
4185,KIC5525753,-inf
4186,KIC5526083,-inf
4187,KIC5526130,-inf
4188,KIC5526223,-inf
4189,KIC5526390,-inf
4190,KIC5526430,-inf
4191,KIC5527304,-inf
4192,KIC5528430,-inf
4193,KIC5528530,-inf
4194,KIC5528590,-inf
4195,KIC5528688,-inf
4196,KIC5529403,-inf
4197,KIC5529531,-inf
4198,KIC5529609,-inf
4199,KIC5529770,-inf
4200,KIC5529992,-inf
4201,KIC5530015,-inf
4202,KIC5530337,-inf
4203,KIC5530526,-inf
4204,KIC5530598,-inf
4205,KIC5530664,-inf
4206,KIC5530781,-inf
4207,KIC5530982,-inf
4208,KIC5531278,-inf
4209,KIC5531488,-inf
4210,KIC5531578,-inf
4211,KIC5534039,-inf
4212,KIC5534253,-inf
4213,KIC5534335,-inf
4214,KIC5534806,-inf
4215,KIC5534910,-inf
4216,KIC5534973,-inf
4217,KIC5535029,-inf
4218,KIC5535283,-inf
4219,KIC5535333,-inf
4220,KIC5535541,-inf
4221,KIC5535645,-inf
4222,KIC5536129,-inf
4223,KIC5536409,-inf
4224,KIC5536758,-inf
4225,KIC5541499,-inf
4226,KIC5542222,-inf
4227,KIC5542907,-inf
4228,KIC5543129,-inf
4229,KIC5543249,-inf
4230,KIC5543289,-inf
4231,KIC5543324,-inf
4232,KIC5543573,-inf
4233,KIC5543575,-inf
4234,KIC5543746,-inf
4235,KIC5543811,-inf
4236,KIC5543953,-inf
4237,KIC5544284,-inf
4238,KIC5544444,-inf
4239,KIC5544447,-inf
4240,KIC5544582,-inf
4241,KIC5544598,-inf
4242,KIC5544606,-inf
4243,KIC5544698,-inf
4244,KIC5544763,-inf
4245,KIC5545303,-inf
4246,KIC5545340,-inf
4247,KIC5545643,-inf
4248,KIC5545719,-inf
4249,KIC5545761,-inf
4250,KIC5546141,-inf
4251,KIC5546464,-inf
4252,KIC5546749,-inf
4253,KIC5547077,-inf
4254,KIC5547570,-inf
4255,KIC5547747,-inf
4256,KIC5551189,-inf
4257,KIC5552283,-inf
4258,KIC5552909,-inf
4259,KIC5553045,-inf
4260,KIC5553250,-inf
4261,KIC5553307,-inf
4262,KIC5553963,-inf
4263,KIC5554141,-inf
4264,KIC5556683,-inf
4265,KIC5556726,-inf
4266,KIC5556743,-inf
4267,KIC5556764,-inf
4268,KIC5557807,-inf
4269,KIC5557808,-inf
4270,KIC5558054,-inf
4271,KIC5558110,-inf
4272,KIC5558488,-inf
4273,KIC5558805,-inf
4274,KIC5559520,-inf
4275,KIC5559993,-inf
4276,KIC5560101,-inf
4277,KIC5560403,-inf
4278,KIC5560983,-inf
4279,KIC5561013,-inf
4280,KIC5561145,-inf
4281,KIC5561523,-inf
4282,KIC5561743,-inf
4283,KIC5561826,-inf
4284,KIC5562465,-inf
4285,KIC5562583,-inf
4286,KIC5562913,-inf
4287,KIC5562978,-inf
4288,KIC5562995,-inf
4289,KIC5563078,-inf
4290,KIC5563343,-inf
4291,KIC5563915,-inf
4292,KIC5564131,-inf
4293,KIC5564500,-inf
4294,KIC5564615,-inf
4295,KIC5564915,-inf
4296,KIC5564922,-inf
4297,KIC5565030,-inf
4298,KIC5565067,-inf
4299,KIC5565654,-inf
4300,KIC5565883,-inf
4301,KIC5566037,-inf
4302,KIC5566078,-inf
4303,KIC5566146,-inf
4304,KIC5566273,-inf
4305,KIC5566644,-inf
4306,KIC5566669,-inf
4307,KIC5566802,-inf
4308,KIC5566872,-inf
4309,KIC5567840,-inf
4310,KIC5568020,-inf
4311,KIC5568032,-inf
4312,KIC5596344,-inf
4313,KIC5597397,-inf
4314,KIC5597965,-inf
4315,KIC5598789,-inf
4316,KIC5599002,-inf
4317,KIC5599763,-inf
4318,KIC5599854,-inf
4319,KIC5600698,-inf
4320,KIC5600739,-inf
4321,KIC5601683,-inf
4322,KIC5601827,-inf
4323,KIC5602011,-inf
4324,KIC5602062,-inf
4325,KIC5602409,-inf
4326,KIC5602545,-inf
4327,KIC5602690,-inf
4328,KIC5603057,-inf
4329,KIC5603153,-inf
4330,KIC5603208,-inf
4331,KIC5603681,-inf
4332,KIC5603916,-inf
4333,KIC5606907,-inf
4334,KIC5607175,-inf
4335,KIC5607582,-inf
4336,KIC5607690,-inf
4337,KIC5608082,-inf
4338,KIC5608160,-inf
4339,KIC5608582,-inf
4340,KIC5608922,-inf
4341,KIC5609515,-inf
4342,KIC5610200,-inf
4343,KIC5610212,-inf
4344,KIC5610430,-inf
4345,KIC5610766,-inf
4346,KIC5611192,-inf
4347,KIC5611229,-inf
4348,KIC5611769,-inf
4349,KIC5612534,-inf
4350,KIC5612599,-inf
4351,KIC5613099,-inf
4352,KIC5613241,-inf
4353,KIC5613377,-inf
4354,KIC5613387,-inf
4355,KIC5613570,-inf
4356,KIC5615331,-inf
4357,KIC5615439,-inf
4358,KIC5616034,-inf
4359,KIC5616050,-inf
4360,KIC5616297,-inf
4361,KIC5616368,-inf
4362,KIC5616489,-inf
4363,KIC5616606,-inf
4364,KIC5616626,-inf
4365,KIC5616851,-inf
4366,KIC5617000,-inf
4367,KIC5617324,-inf
4368,KIC5617829,-inf
4369,KIC5618071,-inf
4370,KIC5620302,-inf
4371,KIC5620596,-inf
4372,KIC5620636,-inf
4373,KIC5620654,-inf
4374,KIC5620720,-inf
4375,KIC5621122,-inf
4376,KIC5621372,-inf
4377,KIC5621757,-inf
4378,KIC5621800,-inf
4379,KIC5622103,-inf
4380,KIC5622780,-inf
4381,KIC5622792,-inf
4382,KIC5623097,-inf
4383,KIC5623391,-inf
4384,KIC5623443,-inf
4385,KIC5623444,-inf
4386,KIC5623569,-inf
4387,KIC5623794,-inf
4388,KIC5623833,-inf
4389,KIC5624003,-inf
4390,KIC5628775,-inf
4391,KIC5628779,-inf
4392,KIC5629153,-inf
4393,KIC5629179,-inf
4394,KIC5629459,-inf
4395,KIC5629654,-inf
4396,KIC5629783,-inf
4397,KIC5629807,-inf
4398,KIC5630003,-inf
4399,KIC5630116,-inf
4400,KIC5630175,-inf
4401,KIC5630215,-inf
4402,KIC5630391,-inf
4403,KIC5630500,-inf
4404,KIC5630622,-inf
4405,KIC5630997,-inf
4406,KIC5631061,-inf
4407,KIC5631398,-inf
4408,KIC5631694,-inf
4409,KIC5631853,-inf
4410,KIC5631956,-inf
4411,KIC5632954,-inf
4412,KIC5633306,-inf
4413,KIC5636540,-inf
4414,KIC5636780,-inf
4415,KIC5637036,-inf
4416,KIC5637392,-inf
4417,KIC5638865,-inf
4418,KIC5639438,-inf
4419,KIC5639562,-inf
4420,KIC5640843,-inf
4421,KIC5641247,-inf
4422,KIC5641322,-inf
4423,KIC5642003,-inf
4424,KIC5642574,-inf
4425,KIC5644388,-inf
4426,KIC5645576,-inf
4427,KIC5645845,-inf
4428,KIC5647667,-inf
4429,KIC5647719,-inf
4430,KIC5647777,-inf
4431,KIC5648159,-inf
4432,KIC5649027,-inf
4433,KIC5649129,-inf
4434,KIC5649538,-inf
4435,KIC5649546,-inf
4436,KIC5650420,-inf
4437,KIC5650499,-inf
4438,KIC5650920,-inf
4439,KIC5650945,-inf
4440,KIC5651262,-inf
4441,KIC5653970,-inf
4442,KIC5682548,-inf
4443,KIC5683110,-inf
4444,KIC5683397,-inf
4445,KIC5683969,-inf
4446,KIC5684270,-inf
4447,KIC5685000,-inf
4448,KIC5685237,-inf
4449,KIC5685244,-inf
4450,KIC5685279,-inf
4451,KIC5685527,-inf
4452,KIC5685682,-inf
4453,KIC5685751,-inf
4454,KIC5686036,-inf
4455,KIC5687745,-inf
4456,KIC5688694,-inf
4457,KIC5688727,-inf
4458,KIC5689343,-inf
4459,KIC5689448,-inf
4460,KIC5689606,-inf
4461,KIC5689617,-inf
4462,KIC5689750,-inf
4463,KIC5690169,-inf
4464,KIC5690239,-inf
4465,KIC5693324,-inf
4466,KIC5693423,-inf
4467,KIC5693454,-inf
4468,KIC5693543,-inf
4469,KIC5694017,-inf
4470,KIC5694334,-inf
4471,KIC5694346,-inf
4472,KIC5694411,-inf
4473,KIC5694547,-inf
4474,KIC5694630,-inf
4475,KIC5694720,-inf
4476,KIC5695038,-inf
4477,KIC5695096,-inf
4478,KIC5695302,-inf
4479,KIC5695530,-inf
4480,KIC5695835,-inf
4481,KIC5696036,-inf
4482,KIC5696081,-inf
4483,KIC5696539,-inf
4484,KIC5696552,-inf
4485,KIC5696571,-inf
4486,KIC5696738,-inf
4487,KIC5696938,-inf
4488,KIC5696950,-inf
4489,KIC5697234,-inf
4490,KIC5697390,-inf
4491,KIC5697479,-inf
4492,KIC5697980,-inf
4493,KIC5698093,-inf
4494,KIC5698156,-inf
4495,KIC5698201,-inf
4496,KIC5698599,-inf
4497,KIC5698705,-inf
4498,KIC5698896,-inf
4499,KIC5700051,-inf
4500,KIC5700274,-inf
4501,KIC5700368,-inf
4502,KIC5700391,-inf
4503,KIC5700488,-inf
4504,KIC5701717,-inf
4505,KIC5701821,-inf
4506,KIC5701829,-inf
4507,KIC5701850,-inf
4508,KIC5702180,-inf
4509,KIC5702196,-inf
4510,KIC5702251,-inf
4511,KIC5702382,-inf
4512,KIC5702396,-inf
4513,KIC5702569,-inf
4514,KIC5702782,-inf
4515,KIC5702888,-inf
4516,KIC5703201,-inf
4517,KIC5703348,-inf
4518,KIC5705536,-inf
4519,KIC5705708,-inf
4520,KIC5705748,-inf
4521,KIC5705925,-inf
4522,KIC5706341,-inf
4523,KIC5706531,-inf
4524,KIC5706631,-inf
4525,KIC5706724,-inf
4526,KIC5706754,-inf
4527,KIC5706760,-inf
4528,KIC5706878,-inf
4529,KIC5706980,-inf
4530,KIC5707098,-inf
4531,KIC5707115,-inf
4532,KIC5707145,-inf
4533,KIC5707269,-inf
4534,KIC5707311,-inf
4535,KIC5707338,-inf
4536,KIC5707416,-inf
4537,KIC5707560,-inf
4538,KIC5707691,-inf
4539,KIC5707854,-inf
4540,KIC5708077,-inf
4541,KIC5708483,-inf
4542,KIC5709182,-inf
4543,KIC5709233,-inf
4544,KIC5709235,-inf
4545,KIC5709265,-inf
4546,KIC5709564,-inf
4547,KIC5709663,-inf
4548,KIC5709667,-inf
4549,KIC5709787,-inf
4550,KIC5714754,-inf
4551,KIC5714999,-inf
4552,KIC5715911,-inf
4553,KIC5716459,-inf
4554,KIC5717058,-inf
4555,KIC5717080,-inf
4556,KIC5717389,-inf
4557,KIC5717420,-inf
4558,KIC5717541,-inf
4559,KIC5718010,-inf
4560,KIC5718230,-inf
4561,KIC5718239,-inf
4562,KIC5718472,-inf
4563,KIC5721762,-inf
4564,KIC5721975,-inf
4565,KIC5722012,-inf
4566,KIC5722272,-inf
4567,KIC5722826,-inf
4568,KIC5723238,-inf
4569,KIC5723909,-inf
4570,KIC5724214,-inf
4571,KIC5724947,-inf
4572,KIC5725087,-inf
4573,KIC5726892,-inf
4574,KIC5726966,-inf
4575,KIC5727534,-inf
4576,KIC5728401,-inf
4577,KIC5728738,-inf
4578,KIC5728791,-inf
4579,KIC5728851,-inf
4580,KIC5730384,-inf
4581,KIC5730508,-inf
4582,KIC5730703,-inf
4583,KIC5730952,-inf
4584,KIC5731004,-inf
4585,KIC5731385,-inf
4586,KIC5731386,-inf
4587,KIC5731450,-inf
4588,KIC5731766,-inf
4589,KIC5731852,-inf
4590,KIC5731891,-inf
4591,KIC5731954,-inf
4592,KIC5732285,-inf
4593,KIC5732418,-inf
4594,KIC5732630,-inf
4595,KIC5732922,-inf
4596,KIC5733072,-inf
4597,KIC5733555,-inf
4598,KIC5733578,-inf
4599,KIC5733659,-inf
4600,KIC5733975,-inf
4601,KIC5734092,-inf
4602,KIC5734838,-inf
4603,KIC5734889,-inf
4604,KIC5735042,-inf
4605,KIC5735779,-inf
4606,KIC5736093,-inf
4607,KIC5736713,-inf
4608,KIC5736841,-inf
4609,KIC5736877,-inf
4610,KIC5736976,-inf
4611,KIC5737013,-inf
4612,KIC5737031,-inf
4613,KIC5737282,-inf
4614,KIC5737655,-inf
4615,KIC5737673,-inf
4616,KIC5739098,-inf
4617,KIC5767490,-inf
4618,KIC5767932,-inf
4619,KIC5768075,-inf
4620,KIC5768166,-inf
4621,KIC5768435,-inf
4622,KIC5768953,-inf
4623,KIC5769244,-inf
4624,KIC5769434,-inf
4625,KIC5770031,-inf
4626,KIC5770415,-inf
4627,KIC5770637,-inf
4628,KIC5770923,-inf
4629,KIC5771092,-inf
4630,KIC5771513,-inf
4631,KIC5771621,-inf
4632,KIC5771685,-inf
4633,KIC5772710,-inf
4634,KIC5772994,-inf
4635,KIC5773045,-inf
4636,KIC5773063,-inf
4637,KIC5773191,-inf
4638,KIC5773365,-inf
4639,KIC5773384,-inf
4640,KIC5773973,-inf
4641,KIC5774024,-inf
4642,KIC5774266,-inf
4643,KIC5774558,-inf
4644,KIC5774568,-inf
4645,KIC5774861,-inf
4646,KIC5774953,-inf
4647,KIC5775127,-inf
4648,KIC5775254,-inf
4649,KIC5775297,-inf
4650,KIC5775365,-inf
4651,KIC5779069,-inf
4652,KIC5779177,-inf
4653,KIC5779643,-inf
4654,KIC5779724,-inf
4655,KIC5779754,-inf
4656,KIC5780072,-inf
4657,KIC5780142,-inf
4658,KIC5780424,-inf
4659,KIC5780614,-inf
4660,KIC5780782,-inf
4661,KIC5780828,-inf
4662,KIC5781284,-inf
4663,KIC5781580,-inf
4664,KIC5781782,-inf
4665,KIC5781901,-inf
4666,KIC5782127,-inf
4667,KIC5782671,-inf
4668,KIC5782777,-inf
4669,KIC5782792,-inf
4670,KIC5783113,-inf
4671,KIC5783115,-inf
4672,KIC5783143,-inf
4673,KIC5784094,-inf
4674,KIC5784288,-inf
4675,KIC5784536,-inf
4676,KIC5785056,-inf
4677,KIC5785268,-inf
4678,KIC5785573,-inf
4679,KIC5785620,-inf
4680,KIC5785710,-inf
4681,KIC5785742,-inf
4682,KIC5785756,-inf
4683,KIC5785858,-inf
4684,KIC5785879,-inf
4685,KIC5785971,-inf
4686,KIC5786229,-inf
4687,KIC5786982,-inf
4688,KIC5787509,-inf
4689,KIC5787841,-inf
4690,KIC5788076,-inf
4691,KIC5788154,-inf
4692,KIC5788275,-inf
4693,KIC5788354,-inf
4694,KIC5788559,-inf
4695,KIC5790744,-inf
4696,KIC5790837,-inf
4697,KIC5791045,-inf
4698,KIC5791135,-inf
4699,KIC5791353,-inf
4700,KIC5791844,-inf
4701,KIC5791856,-inf
4702,KIC5791860,-inf
4703,KIC5791882,-inf
4704,KIC5791889,-inf
4705,KIC5791891,-inf
4706,KIC5792113,-inf
4707,KIC5792408,-inf
4708,KIC5792421,-inf
4709,KIC5792500,-inf
4710,KIC5792581,-inf
4711,KIC5792848,-inf
4712,KIC5792887,-inf
4713,KIC5792889,-inf
4714,KIC5792936,-inf
4715,KIC5793098,-inf
4716,KIC5793223,-inf
4717,KIC5793427,-inf
4718,KIC5793628,-inf
4719,KIC5794100,-inf
4720,KIC5794180,-inf
4721,KIC5794363,-inf
4722,KIC5794479,-inf
4723,KIC5794496,-inf
4724,KIC5794680,-inf
4725,KIC5795250,-inf
4726,KIC5795361,-inf
4727,KIC5795583,-inf
4728,KIC5795626,-inf
4729,KIC5795688,-inf
4730,KIC5795915,-inf
4731,KIC5796504,-inf
4732,KIC5801446,-inf
4733,KIC5801629,-inf
4734,KIC5801717,-inf
4735,KIC5801749,-inf
4736,KIC5802020,-inf
4737,KIC5802193,-inf
4738,KIC5802400,-inf
4739,KIC5802420,-inf
4740,KIC5802562,-inf
4741,KIC5802573,-inf
4742,KIC5802685,-inf
4743,KIC5802797,-inf
4744,KIC5803651,-inf
4745,KIC5803747,-inf
4746,KIC5806522,-inf
4747,KIC5806620,-inf
4748,KIC5806787,-inf
4749,KIC5807316,-inf
4750,KIC5807711,-inf
4751,KIC5808398,-inf
4752,KIC5808438,-inf
4753,KIC5808444,-inf
4754,KIC5809445,-inf
4755,KIC5809796,-inf
4756,KIC5810333,-inf
4757,KIC5810513,-inf
4758,KIC5811766,-inf
4759,KIC5812955,-inf
4760,KIC5814204,-inf
4761,KIC5816145,-inf
4762,KIC5816547,-inf
4763,KIC5816923,-inf
4764,KIC5817028,-inf
4765,KIC5817588,-inf
4766,KIC5819258,-inf
4767,KIC5819994,-inf
4768,KIC5820359,-inf
4769,KIC5820672,-inf
4770,KIC5822232,-inf
4771,KIC5822936,-inf
4772,KIC5824148,-inf
4773,KIC5853260,-inf
4774,KIC5854149,-inf
4775,KIC5854239,-inf
4776,KIC5855086,-inf
4777,KIC5855568,-inf
4778,KIC5856054,-inf
4779,KIC5856737,-inf
4780,KIC5856931,-inf
4781,KIC5857548,-inf
4782,KIC5857618,-inf
4783,KIC5857724,-inf
4784,KIC5857981,-inf
4785,KIC5857985,-inf
4786,KIC5858034,-inf
4787,KIC5858641,-inf
4788,KIC5858947,-inf
4789,KIC5859492,-inf
4790,KIC5860093,-inf
4791,KIC5860478,-inf
4792,KIC5866138,-inf
4793,KIC5866229,-inf
4794,KIC5866537,-inf
4795,KIC5866737,-inf
4796,KIC5866944,-inf
4797,KIC5866945,-inf
4798,KIC5867162,-inf
4799,KIC5867378,-inf
4800,KIC5867450,-inf
4801,KIC5867802,-inf
4802,KIC5867859,-inf
4803,KIC5867990,-inf
4804,KIC5868159,-inf
4805,KIC5869293,-inf
4806,KIC5869538,-inf
4807,KIC5869586,-inf
4808,KIC5869785,-inf
4809,KIC5871273,-inf
4810,KIC5871340,-inf
4811,KIC5871381,-inf
4812,KIC5871792,-inf
4813,KIC5871971,-inf
4814,KIC5872236,-inf
4815,KIC5872509,-inf
4816,KIC5873482,-inf
4817,KIC5876758,-inf
4818,KIC5876919,-inf
4819,KIC5876943,-inf
4820,KIC5877086,-inf
4821,KIC5877262,-inf
4822,KIC5877422,-inf
