KIC,Kpmag,QLen,DLen,numax,e_numax,Delnu,e_Delnu,A,e_A,Width,e_Width,Gran,e_Gran,Teff,e_Teff,log(g),e_log(g),[Fe/H],e_[Fe/H],NoCorM,e_NoCorM,NoCorR,e_NoCorR,RGBcorM,e_RGBcorM,RGBcorR,e_RGBcorR,ClcorM,e_ClcorM,ClcorR,e_ClcorR,Phase,dnu_acf
10815461,12.31,15,1055.7,49.64,0.4,5.397,0.013,99.0,4.6,15.2,0.8,1596.6,91.3,4663,80,2.597,0.006999999999999999,-0.32,0.15,1.18,0.06,9.04,0.17,1.03,0.05,8.43,0.16,1.15,0.06,8.94,0.17,1,
10815462,12.14,6,457.9,33.19,0.49,4.026,0.028,128.7,4.9,13.2,1.0,3423.7,327.6,4652,80,2.422,0.009000000000000001,0.15,0.15,1.14,0.08,10.85,0.28,1.04,0.07,10.39,0.27,1.14,0.08,10.87,0.29,2,
10816214,11.45,15,1055.7,45.98,0.55,4.842,0.018000000000000002,75.7,2.9,17.1,0.9,1299.7,56.7,4985,100,2.579,0.008,-0.01,0.15,1.6,0.1,10.76,0.24,1.55,0.09,10.58,0.24,1.62,0.1,10.84,0.24,2,
10816301,12.32,12,876.5,23.63,0.39,2.959,0.014,155.2,8.9,10.6,1.2,6536.3,472.6,4585,80,2.272,0.009000000000000001,-0.24,0.15,1.37,0.1,14.2,0.36,1.21,0.08,13.3,0.33,1.35,0.09,14.07,0.35,1,
10816640,13.99,6,457.9,68.5,0.65,6.729,0.016,86.3,5.7,18.7,1.8,978.0,303.1,4939,155,2.75,0.009000000000000001,0.03,0.3,1.4,0.09,8.26,0.2,1.36,0.09,8.14,0.19,1.42,0.09,8.32,0.2,1,
10816748,11.72,15,1055.7,33.1,0.39,3.828,0.017,116.6,5.2,11.4,0.8,3220.5,245.5,4858,100,2.43,0.008,-0.31,0.15,1.47,0.09,12.23,0.28,1.34,0.08,11.67,0.27,1.49,0.09,12.3,0.28,1,
10817031,13.63,14,1046.3,197.74,1.24,15.511,0.028,36.4,2.2,45.8,6.3,15.5,8.3,5314,172,3.2260000000000004,0.009000000000000001,-0.25,0.3,1.33,0.08,4.66,0.11,1.39,0.09,4.75,0.11,1.36,0.09,4.7,0.11,1,
10817319,12.76,7,467.4,37.08,0.56,3.926,0.046,94.2,3.4,14.8,1.8,1957.5,197.3,4813,80,2.478,0.009000000000000001,0.04,0.15,1.84,0.15,12.97,0.42,1.72,0.13,12.53,0.4,1.88,0.15,13.11,0.43,2,
10817440,12.97,14,1029.9,193.5,1.51,14.292,0.027000000000000003,26.8,1.6,50.1,26.5,27.0,5.7,5185,172,3.2110000000000003,0.009000000000000001,0.03,0.3,1.67,0.11,5.3,0.12,1.71,0.11,5.36,0.13,1.7,0.11,5.35,0.13,1,
10817647,12.52,15,1055.7,48.93,0.48,5.12,0.016,79.4,3.5,16.1,1.0,1374.8,91.4,4777,80,2.596,0.006999999999999999,-0.08,0.15,1.45,0.08,10.03,0.2,1.32,0.07,9.58,0.19,1.46,0.08,10.07,0.2,1,
10817660,10.88,15,1055.7,48.98,1.15,4.763,0.035,50.9,1.8,19.6,1.0,827.6,34.4,5037,100,2.608,0.012,-0.22,0.15,2.1,0.19,11.91,0.39,2.03,0.18,11.7,0.38,2.17,0.19,12.1,0.4,2,
10818643,13.723,14,1046.26,218.6,3.65,16.500999999999998,0.086,,,,,,,4988,157,3.256,0.011,0.21,0.3,1.28,0.1,4.41,0.13,1.29,0.1,4.43,0.13,1.29,0.1,4.42,0.13,1,
10818765,13.92,12,949.4,118.79,0.99,10.472,0.02,48.7,2.1,37.6,2.4,72.3,20.5,5082,164,2.995,0.009000000000000001,-0.38,0.3,1.3,0.09,6.0,0.14,1.26,0.08,5.91,0.14,1.33,0.09,6.07,0.14,1,
10841636,12.26,8,557.6,29.72,0.54,3.681,0.02,132.7,5.2,13.2,1.2,4101.7,319.7,5010,147,2.39,0.011,-0.22,0.3,1.3,0.11,12.07,0.35,1.26,0.1,11.87,0.35,1.32,0.11,12.16,0.36,2,
10842101,13.52,6,380.8,29.95,0.84,3.937,0.08900000000000001,137.7,8.5,11.6,1.1,7418.1,789.5,5003,150,2.393,0.015,-0.03,0.3,1.02,0.14,10.62,0.61,1.04,0.14,10.74,0.62,1.02,0.14,10.64,0.61,2,
10842231,11.32,18,1317.9,37.66,0.74,4.215,0.021,99.0,4.0,15.8,1.3,2514.9,155.4,4712,80,2.48,0.01,0.21,0.15,1.41,0.11,11.31,0.31,1.31,0.1,10.91,0.3,1.43,0.11,11.38,0.31,2,
10842929,13.422,18,1317.92,223.03,2.71,18.342,0.042,,,,,,,5134,149,3.2710000000000004,0.009000000000000001,-1.04,0.3,0.93,0.06,3.69,0.09,0.89,0.06,3.63,0.09,0.96,0.07,3.76,0.09,1,
10842958,10.66,18,1317.9,31.74,0.51,3.955,0.026,117.4,5.4,12.4,1.2,4530.5,257.8,4867,80,2.4130000000000003,0.009000000000000001,-0.29,0.15,1.14,0.08,11.0,0.29,1.05,0.07,10.56,0.28,1.15,0.08,11.03,0.29,2,
10844267,13.24,8,557.6,92.49,0.73,8.2,0.017,56.9,2.1,31.8,2.0,148.7,67.4,5048,154,2.885,0.009000000000000001,-0.11,0.3,1.61,0.1,7.6,0.17,1.57,0.1,7.49,0.17,1.65,0.1,7.67,0.17,1,
10844674,13.51,16,1221.1,69.72,0.52,6.894,0.02,66.7,4.8,15.2,1.0,1311.3,120.5,4963,146,2.759,0.008,-0.2,0.3,1.35,0.08,8.03,0.18,1.29,0.08,7.84,0.18,1.37,0.09,8.1,0.18,1,
10844895,13.7,17,1308.5,97.33,0.59,9.167,0.015,57.2,2.4,30.5,1.9,123.3,21.5,5105,151,2.91,0.008,-0.62,0.3,1.22,0.07,6.43,0.14,1.18,0.07,6.3,0.14,1.26,0.08,6.52,0.14,1,
10847321,11.76,15,1044.6,68.85,0.51,6.524,0.014,76.9,2.8,21.3,1.0,686.0,38.6,4859,100,2.748,0.006999999999999999,0.2,0.15,1.57,0.08,8.76,0.17,1.5,0.08,8.57,0.17,1.6,0.08,8.84,0.17,1,
10847923,13.3,6,380.8,28.77,0.7,3.944,0.13699999999999998,139.9,6.8,13.6,1.4,5934.4,576.0,5090,154,2.38,0.013,-0.12,0.3,0.92,0.15,10.26,0.78,0.96,0.16,10.47,0.81,0.92,0.15,10.27,0.79,2,
10848618,10.57,15,1044.6,32.39,0.56,3.992,0.026,126.6,5.1,13.7,1.2,4177.6,230.6,4847,100,2.42,0.01,-0.07,0.15,1.16,0.09,11.0,0.31,1.1,0.08,10.69,0.3,1.17,0.09,11.03,0.31,2,
10849000,12.83,9,642.1,61.51,0.53,6.265,0.016,82.9,5.6,15.7,1.3,1578.0,268.7,4783,100,2.696,0.006999999999999999,-0.04,0.15,1.28,0.07,8.42,0.17,1.19,0.07,8.1,0.16,1.3,0.07,8.46,0.17,1,
10849419,13.21,7,467.3,50.58,0.52,4.836,0.051,63.6,2.8,19.8,1.6,970.6,56.3,5197,159,2.629,0.009000000000000001,-0.02,0.3,2.28,0.18,12.12,0.38,2.38,0.19,12.38,0.39,2.37,0.19,12.34,0.39,2,
10849424,13.41,15,1044.6,37.14,0.55,4.135,0.035,83.5,3.1,14.5,1.4,2122.8,156.5,5321,160,2.5,0.01,-0.37,0.3,1.75,0.14,12.31,0.38,1.8,0.14,12.49,0.38,1.8,0.14,12.5,0.38,2,
10849489,13.39,8,557.6,17.77,0.31,2.781,0.086,186.8,11.6,7.8,1.6,19167.8,1674.9,5052,153,2.169,0.011,-0.15,0.3,0.87,0.13,12.69,0.86,0.9,0.13,12.96,0.88,0.87,0.13,12.76,0.86,0,
10849499,11.72,15,1044.6,124.81,0.76,10.939,0.021,49.8,1.5,36.8,1.3,78.5,12.9,5126,146,3.018,0.008,-0.55,0.3,1.28,0.08,5.8,0.12,1.24,0.07,5.72,0.12,1.32,0.08,5.88,0.13,1,
10849509,13.43,12,839.7,39.05,0.51,4.617,0.013,119.2,6.3,13.2,0.7,2599.2,198.4,5019,150,2.509,0.01,-0.58,0.3,1.2,0.08,10.09,0.25,1.12,0.08,9.76,0.24,1.23,0.09,10.21,0.26,1,
10849541,11.62,15,1044.6,21.6,0.49,2.858,0.016,191.7,8.8,8.6,0.7,8199.0,555.5,4636,100,2.235,0.012,-0.27,0.15,1.23,0.11,13.99,0.43,1.07,0.09,13.06,0.4,1.2,0.1,13.85,0.43,1,
10849824,13.674,14,1035.12,201.98,1.75,15.632,0.021,,,,,,,5150,154,3.229,0.009000000000000001,-0.06,0.3,1.31,0.08,4.61,0.1,1.34,0.09,4.67,0.11,1.33,0.08,4.64,0.1,1,
10850084,13.943,14,1035.12,206.69,1.98,15.798,0.028,,,,,,,5120,157,3.237,0.009000000000000001,0.01,0.3,1.34,0.09,4.61,0.11,1.37,0.09,4.66,0.11,1.35,0.09,4.63,0.11,1,
10850440,13.009,15,1044.56,226.41,1.91,16.772000000000002,0.024,,,,,,,4954,80,3.27,0.006999999999999999,0.15,0.15,1.32,0.07,4.4,0.08,1.31,0.07,4.39,0.08,1.33,0.07,4.43,0.08,1,
10850644,13.1,10,662.3,30.4,0.74,4.182,0.095,149.4,6.2,13.0,1.9,5280.3,381.6,5209,158,2.4090000000000003,0.013,-0.34,0.3,0.89,0.12,9.75,0.54,0.93,0.12,9.98,0.56,0.9,0.12,9.81,0.55,2,
10853817,12.88,15,1138.7,59.95,0.77,6.2189999999999985,0.013,85.0,3.9,19.9,1.1,972.0,44.7,4788,80,2.685,0.008,-0.16,0.15,1.23,0.07,8.34,0.18,1.12,0.07,7.96,0.17,1.23,0.07,8.35,0.18,1,
10853911,13.7,17,1308.4,192.48,1.14,14.533,0.05,38.6,1.9,48.7,3.0,22.0,6.3,5424,165,3.219,0.008,-0.26,0.3,1.64,0.1,5.22,0.12,1.74,0.11,5.36,0.12,1.69,0.11,5.29,0.12,1,
10854564,11.0,18,1317.8,30.56,0.75,4.174,0.104,113.2,4.6,12.4,1.2,5204.1,247.8,4982,80,2.401,0.012,-0.7,0.15,0.85,0.11,9.62,0.56,0.8,0.1,9.32,0.53,0.87,0.11,9.75,0.57,2,
10854977,13.81,17,1308.4,182.37,0.85,14.602,0.046,45.1,2.0,49.4,2.8,55.0,9.8,5216,161,3.187,0.008,-0.21,0.3,1.29,0.08,4.8,0.11,1.33,0.08,4.86,0.11,1.31,0.08,4.84,0.11,1,
10855512,12.88,16,1221.0,64.75,0.53,6.422999999999999,0.015,84.9,3.4,19.7,1.0,858.7,44.6,4719,80,2.715,0.006999999999999999,0.0,0.15,1.33,0.07,8.38,0.16,1.21,0.06,8.0,0.15,1.34,0.07,8.41,0.16,1,
10857579,12.2,18,1317.7,31.53,0.51,3.86,0.014,128.6,7.2,11.7,1.0,3924.5,213.0,4642,80,2.399,0.009000000000000001,-0.59,0.15,1.15,0.08,11.21,0.27,0.98,0.07,10.33,0.25,1.1,0.07,10.96,0.26,1,
10857623,12.41,18,1317.7,16.11,0.97,2.516,0.026,176.9,12.8,8.0,2.0,25405.6,1853.0,4548,80,2.103,0.027000000000000003,-0.19,0.15,0.82,0.16,13.33,0.88,0.7,0.13,12.33,0.81,0.81,0.16,13.27,0.87,2,
10857639,13.28,6,380.8,12.12,0.63,1.804,0.026,226.2,24.0,4.6,0.9,56530.3,6208.8,4822,144,1.992,0.024,-0.22,0.3,1.45,0.26,20.09,1.27,1.32,0.23,19.16,1.2,1.46,0.26,20.19,1.27,0,
10857750,11.85,2,114.2,20.54,0.88,2.614,0.237,202.6,23.7,8.4,2.4,12268.0,2371.5,4458,156,2.204,0.021,-0.04,0.3,1.42,0.55,15.59,2.93,1.25,0.47,14.62,2.66,1.4,0.54,15.47,2.89,0,
10857953,10.54,17,1235.3,32.7,0.72,4.034,0.03,132.0,5.5,13.2,1.0,4731.9,263.0,4888,100,2.426,0.011,0.18,0.15,1.16,0.1,10.92,0.35,1.15,0.1,10.89,0.35,1.17,0.1,10.95,0.35,2,
10858331,11.64,18,1317.7,27.42,0.67,3.829,0.07400000000000001,145.0,7.1,10.9,1.3,9397.4,424.8,5028,100,2.356,0.012,-0.46,0.15,0.88,0.1,10.3,0.5,0.87,0.1,10.26,0.5,0.89,0.1,10.37,0.51,2,
10858519,13.82,5,371.3,33.37,0.54,3.818,0.065,128.8,5.7,13.8,1.6,3637.6,261.4,4909,151,2.436,0.011,-0.02,0.3,1.55,0.16,12.47,0.54,1.47,0.15,12.16,0.52,1.57,0.16,12.55,0.54,2,
10858520,11.91,18,1317.7,34.04,0.36,3.809,0.013,120.9,6.0,12.2,0.9,3500.5,181.5,4589,100,2.43,0.008,0.25,0.15,1.5,0.09,12.35,0.27,1.36,0.08,11.76,0.25,1.51,0.09,12.41,0.27,1,
10858675,12.24,18,1317.7,88.6,0.7,8.097999999999999,0.018000000000000002,64.7,2.5,27.6,1.2,379.2,26.6,5023,100,2.865,0.006999999999999999,-0.03,0.15,1.48,0.08,7.44,0.15,1.45,0.08,7.38,0.14,1.5,0.08,7.49,0.15,1,
10858719,13.41,18,1317.7,47.02,0.44,5.339,0.016,106.6,5.2,15.1,1.0,1653.4,78.7,5025,147,2.59,0.009000000000000001,-0.57,0.3,1.17,0.08,9.09,0.21,1.1,0.07,8.81,0.2,1.2,0.08,9.2,0.21,1,
10859687,13.05,16,1220.9,36.16,0.58,4.288,0.049,106.3,4.3,15.0,1.2,3261.8,163.7,4818,80,2.467,0.009000000000000001,0.06,0.15,1.2,0.1,10.61,0.34,1.14,0.09,10.34,0.33,1.21,0.1,10.64,0.35,2,
10859779,11.68,18,1317.7,81.19,0.58,7.294,0.013,54.3,2.4,24.9,1.6,470.1,27.6,4835,100,2.819,0.006999999999999999,0.26,0.15,1.63,0.09,8.25,0.16,1.56,0.08,8.06,0.15,1.66,0.09,8.32,0.16,1,
10859941,11.09,16,1209.6,30.42,0.56,3.994,0.025,124.7,5.2,13.3,1.1,5129.2,277.1,4901,100,2.396,0.01,-0.13,0.15,0.98,0.07,10.38,0.29,0.96,0.07,10.28,0.29,0.98,0.07,10.37,0.29,2,
10860146,12.18,15,1138.6,22.8,0.83,3.508,0.05,215.2,12.1,11.7,2.0,17092.6,1193.4,4667,80,2.26,0.017,0.3,0.15,0.64,0.08,9.83,0.48,0.68,0.09,10.15,0.5,0.66,0.09,10.0,0.49,2,
10860155,12.51,15,1138.6,34.16,0.58,4.096,0.021,129.7,5.3,13.2,1.4,4528.8,209.5,4955,146,2.448,0.011,-0.2,0.3,1.27,0.1,11.14,0.32,1.21,0.1,10.87,0.31,1.29,0.1,11.21,0.32,2,
10860202,11.54,16,1209.6,33.72,0.38,3.919,0.012,115.9,5.2,11.9,1.0,3353.0,175.3,4864,142,2.439,0.009000000000000001,-0.23,0.3,1.42,0.1,11.9,0.29,1.31,0.09,11.42,0.27,1.44,0.1,12.0,0.29,1,
10861311,12.67,17,1293.3,78.75,0.65,7.113,0.014,64.4,2.2,25.9,1.1,481.3,33.5,4786,80,2.804,0.006999999999999999,0.14,0.15,1.62,0.08,8.37,0.16,1.52,0.08,8.1,0.15,1.65,0.08,8.44,0.16,1,
10862035,13.4,18,1317.8,54.66,0.72,5.8320000000000025,0.015,95.8,4.3,17.9,0.8,1286.8,65.0,4930,144,2.651,0.01,-0.46,0.3,1.26,0.09,8.77,0.22,1.15,0.08,8.4,0.21,1.28,0.09,8.84,0.22,1,
10862184,13.62,15,1211.6,103.64,0.93,9.228,0.024,60.0,2.3,32.6,1.3,215.6,36.2,5042,158,2.934,0.009000000000000001,0.11,0.3,1.41,0.09,6.72,0.16,1.42,0.09,6.74,0.16,1.43,0.09,6.76,0.16,1,
10862329,13.72,17,1308.3,125.02,0.69,11.076,0.019,56.1,2.2,34.9,1.4,111.1,20.2,5242,161,3.024,0.008,-0.31,0.3,1.27,0.08,5.73,0.13,1.3,0.08,5.81,0.13,1.29,0.08,5.78,0.13,1,
10862496,13.59,11,786.7,31.49,0.62,4.187,0.048,126.9,5.2,13.1,1.5,4529.9,248.3,5185,162,2.423,0.012,-0.55,0.3,0.98,0.09,10.05,0.37,0.99,0.09,10.13,0.37,0.99,0.09,10.13,0.37,2,
10862691,13.5,18,1317.8,156.8,2.48,12.572,0.018000000000000002,26.5,1.8,58.1,11.7,61.2,13.1,5298,163,3.125,0.011,-0.61,0.3,1.53,0.12,5.61,0.15,1.55,0.12,5.64,0.15,1.58,0.12,5.7,0.15,1,
10863535,11.65,18,1317.8,8.61,0.27,1.344,0.021,282.7,28.5,4.3,0.8,89635.3,7603.8,4450,100,1.827,0.015,0.02,0.15,1.49,0.18,24.71,1.17,1.32,0.16,23.22,1.09,1.48,0.18,24.57,1.16,1,
10863834,12.87,18,1317.8,77.25,0.69,7.291,0.017,59.2,2.0,26.0,1.3,421.3,29.8,4823,80,2.797,0.006999999999999999,-0.14,0.15,1.41,0.07,7.84,0.15,1.29,0.07,7.52,0.14,1.42,0.07,7.89,0.15,1,
10864433,12.86,18,1317.8,13.83,0.43,2.139,0.022,172.9,10.7,5.4,0.7,17224.6,1138.2,4726,80,2.045,0.015,-1.23,0.15,1.06,0.12,16.15,0.65,0.86,0.09,14.55,0.58,0.96,0.11,15.41,0.62,1,
10864711,10.85,18,1317.8,44.65,0.45,4.865,0.012,99.6,4.7,14.8,0.9,1903.4,75.8,4704,100,2.553,0.008,-0.04,0.15,1.32,0.08,10.05,0.21,1.19,0.07,9.56,0.2,1.32,0.08,10.07,0.21,1,
10864755,12.99,10,704.3,24.36,0.59,3.179,0.021,163.2,7.7,11.4,1.1,9453.0,604.8,4541,80,2.283,0.012,0.42,0.15,1.11,0.1,12.63,0.41,0.99,0.09,11.93,0.38,1.09,0.1,12.51,0.4,2,
10865371,11.08,15,1138.7,7.52,0.47,1.406,0.055,326.3,25.8,3.8,0.9,127181.3,10273.5,4479,80,1.769,0.028,-0.41,0.15,0.84,0.21,19.77,2.02,0.69,0.17,17.99,1.78,0.81,0.2,19.49,1.98,1,
10865681,13.27,16,1221.0,35.93,0.53,4.105,0.093,109.9,5.3,14.6,1.2,3501.5,176.0,4963,150,2.471,0.01,-0.04,0.3,1.47,0.17,11.67,0.61,1.42,0.16,11.46,0.59,1.49,0.17,11.76,0.61,2,
10866415,11.02,18,1317.8,94.63,0.8,8.722000000000001,0.013,62.1,2.5,27.8,1.1,243.1,18.4,4976,100,2.892,0.006999999999999999,0.02,0.15,1.32,0.07,6.82,0.13,1.3,0.07,6.77,0.13,1.34,0.07,6.86,0.13,1,
10866694,11.9,18,1317.8,31.82,0.93,3.915,0.024,114.7,4.8,14.7,1.9,5485.0,309.7,4738,100,2.408,0.014,0.19,0.15,1.15,0.12,11.11,0.4,1.09,0.11,10.8,0.39,1.16,0.12,11.13,0.4,2,
10866889,13.61,7,467.3,19.67,0.32,2.56,0.023,187.6,9.4,7.4,2.3,10638.9,902.4,4686,138,2.197,0.01,0.01,0.3,1.46,0.12,15.97,0.5,1.32,0.11,15.2,0.48,1.47,0.12,16.03,0.51,0,
10872707,13.92,6,464.8,55.76,0.62,5.806,0.016,86.7,3.7,20.1,1.1,1033.4,149.1,4865,170,2.657,0.01,-0.27,0.3,1.33,0.1,8.97,0.23,1.22,0.09,8.59,0.22,1.35,0.1,9.02,0.23,1,
10873280,13.18,15,1055.4,79.84,0.69,7.659,0.011,84.2,3.8,23.0,0.9,614.8,43.1,4671,80,2.804,0.006999999999999999,-0.02,0.15,1.21,0.06,7.23,0.14,1.09,0.06,6.86,0.13,1.22,0.06,7.24,0.14,1,
10873444,10.26,14,973.1,57.32,1.33,5.4579999999999975,0.017,43.4,2.2,23.8,2.3,689.9,40.8,4942,100,2.673,0.012,0.18,0.15,1.9,0.16,10.51,0.31,1.84,0.16,10.36,0.31,1.94,0.17,10.63,0.32,2,
10873513,13.66,12,949.2,137.37,0.87,11.661,0.019,56.0,1.9,39.9,1.9,79.8,16.2,5118,163,3.06,0.009000000000000001,-0.06,0.3,1.32,0.08,5.62,0.13,1.34,0.08,5.66,0.13,1.34,0.08,5.65,0.13,1,
10873579,12.53,7,467.3,31.0,0.71,3.809,0.033,125.0,5.1,13.1,2.6,4032.4,472.2,4635,80,2.392,0.012,0.04,0.15,1.15,0.1,11.3,0.38,1.03,0.09,10.72,0.35,1.15,0.1,11.3,0.38,2,
10873826,12.91,2,41.9,104.31,2.21,9.555,0.18,61.1,7.9,30.1,4.8,258.7,127.5,4948,173,2.9330000000000003,0.013,-0.28,0.3,1.22,0.14,6.25,0.3,1.15,0.13,6.07,0.29,1.23,0.15,6.29,0.31,1,
10874337,13.04,15,1055.4,31.59,0.78,3.978,0.031,131.3,5.8,13.8,1.4,5036.3,245.0,4777,80,2.407,0.012,0.09,0.15,1.07,0.1,10.72,0.36,1.02,0.09,10.48,0.35,1.07,0.1,10.75,0.36,2,
10874344,13.37,12,949.2,21.39,0.58,3.039,0.07400000000000001,166.9,9.1,9.3,2.1,13878.9,898.1,4986,152,2.246,0.014,-0.41,0.3,1.04,0.15,12.71,0.76,0.99,0.14,12.43,0.73,1.06,0.15,12.82,0.77,2,
10874582,13.64,8,602.4,37.62,1.18,4.269,0.045,70.4,3.2,15.7,3.5,2030.6,140.7,5138,164,2.498,0.016,-0.35,0.3,1.52,0.18,11.5,0.5,1.49,0.18,11.38,0.49,1.56,0.19,11.66,0.51,2,
10874938,13.43,15,1055.4,30.27,0.69,4.129,0.061,113.3,5.0,12.3,1.3,5768.5,343.4,5172,161,2.405,0.013,-0.56,0.3,0.91,0.1,9.92,0.43,0.93,0.1,10.02,0.43,0.92,0.1,9.96,0.43,2,
10874987,13.39,7,467.3,30.43,0.52,3.095,0.02,82.4,4.5,12.2,1.7,3029.3,251.1,5030,165,2.401,0.011,0.07,0.3,2.82,0.24,17.51,0.53,2.9,0.24,17.78,0.54,2.94,0.25,17.9,0.55,2,
10876039,12.8,13,958.9,32.79,0.51,3.889,0.034,116.1,5.1,12.2,1.1,3879.5,267.8,4795,80,2.423,0.009000000000000001,-0.03,0.15,1.32,0.1,11.67,0.33,1.22,0.09,11.24,0.32,1.33,0.1,11.73,0.34,2,
10876156,13.06,13,958.9,31.38,0.54,3.914,0.055,115.8,4.7,12.4,1.2,4406.2,348.8,4888,80,2.4090000000000003,0.009000000000000001,-0.21,0.15,1.16,0.1,11.13,0.41,1.09,0.09,10.79,0.39,1.16,0.1,11.17,0.41,2,
10876635,13.5,15,1055.7,111.89,1.14,9.662,0.023,38.6,1.9,38.3,4.9,111.0,25.8,5125,159,2.971,0.009000000000000001,-0.18,0.3,1.52,0.1,6.67,0.16,1.51,0.1,6.64,0.16,1.55,0.1,6.75,0.16,1,
10876892,13.62,14,1046.3,162.94,0.94,13.03,0.033,44.2,1.6,43.0,2.5,49.8,9.5,5087,160,3.133,0.008,-0.16,0.3,1.4,0.09,5.32,0.12,1.39,0.09,5.29,0.12,1.43,0.09,5.37,0.12,1,
10877286,13.53,15,1055.7,35.2,0.44,4.267,0.065,108.0,4.7,13.3,0.9,3097.8,200.9,5094,153,2.467,0.01,-0.35,0.3,1.23,0.11,10.72,0.42,1.21,0.11,10.62,0.41,1.25,0.12,10.82,0.42,2,
10877448,13.78,6,457.9,34.01,0.56,4.049,0.028,130.2,5.5,14.7,1.5,4044.8,318.2,4840,151,2.441,0.011,0.11,0.3,1.27,0.1,11.22,0.34,1.22,0.1,10.98,0.33,1.28,0.1,11.27,0.34,2,
10877517,13.2,15,1055.7,61.53,3.63,5.397,0.162,23.6,5.3,19.4,6.0,729.6,83.6,5098,155,2.71,0.027000000000000003,-0.17,0.3,2.57,0.57,11.72,1.02,2.62,0.58,11.84,1.03,2.69,0.6,12.0,1.05,2,
10877915,11.3,14,973.4,17.88,0.28,2.332,0.015,175.2,9.6,6.3,0.5,12507.4,890.6,4756,100,2.158,0.009000000000000001,-0.23,0.15,1.63,0.12,17.62,0.47,1.46,0.1,16.67,0.44,1.63,0.12,17.61,0.47,1,
10877921,13.91,6,457.9,34.66,0.68,3.896,0.083,95.7,4.5,16.0,1.9,3512.9,313.4,4887,150,2.452,0.012,-0.07,0.3,1.59,0.19,12.41,0.64,1.49,0.18,12.04,0.61,1.61,0.19,12.5,0.64,2,
10878028,13.97,14,1046.3,197.74,2.49,15.064,0.05,26.1,4.2,53.2,15.3,6.7,4.9,5243,161,3.2230000000000003,0.01,-0.49,0.3,1.47,0.1,4.9,0.12,1.47,0.1,4.91,0.12,1.51,0.11,4.98,0.13,1,
10878084,11.76,7,467.4,12.16,0.29,1.7919999999999998,0.02,211.0,16.6,4.5,0.9,33450.4,4810.8,4492,80,1.978,0.012,-0.38,0.15,1.35,0.13,19.72,0.72,1.17,0.11,18.39,0.66,1.31,0.12,19.41,0.71,1,
10878121,13.85,13,1013.8,13.39,0.23,1.852,0.018000000000000002,255.0,15.3,5.0,0.6,30378.7,2647.9,4617,161,2.026,0.011,-0.4,0.3,1.65,0.15,20.61,0.7,1.45,0.13,19.37,0.65,1.6,0.14,20.34,0.69,0,
10878693,13.25,15,1055.7,69.17,0.76,6.595,0.015,60.3,2.2,22.1,1.1,612.5,46.6,5056,155,2.759,0.009000000000000001,-0.36,0.3,1.62,0.11,8.79,0.21,1.54,0.1,8.58,0.21,1.67,0.11,8.92,0.21,1,
10878816,12.9,15,1055.7,28.97,1.29,3.067,0.047,53.6,3.8,12.2,4.3,2741.5,251.5,4977,80,2.378,0.02,-0.08,0.15,2.48,0.38,16.89,0.95,2.46,0.38,16.81,0.95,2.55,0.39,17.12,0.97,2,
10878851,13.21,13,958.9,33.23,0.66,4.069,0.029,116.1,5.8,13.7,1.6,4100.4,475.6,4982,155,2.438,0.012,0.02,0.3,1.21,0.11,11.01,0.36,1.21,0.11,11.01,0.36,1.22,0.11,11.05,0.36,2,
10879372,10.14,15,1055.7,32.59,0.75,3.754,0.055,117.8,4.9,13.9,1.4,4259.5,323.8,4687,100,2.416,0.012,0.47,0.15,1.44,0.15,12.31,0.51,1.36,0.14,11.98,0.49,1.45,0.15,12.36,0.51,2,
10879440,12.91,13,958.9,34.63,0.56,4.0710000000000015,0.052000000000000005,107.0,4.6,13.6,1.1,3435.0,319.8,4787,80,2.447,0.009000000000000001,0.01,0.15,1.29,0.11,11.23,0.39,1.2,0.1,10.84,0.37,1.3,0.11,11.29,0.39,2,
10879742,13.5,7,467.4,37.08,0.42,4.18,0.016,124.1,5.6,13.0,1.0,3703.1,260.3,4495,80,2.463,0.008,0.17,0.15,1.29,0.08,11.06,0.24,1.14,0.07,10.4,0.22,1.29,0.08,11.04,0.24,1,
10879853,12.54,6,457.9,27.0,0.46,3.773,0.039,160.7,6.8,10.9,1.0,5095.2,458.2,4779,80,2.338,0.009000000000000001,-0.04,0.15,0.82,0.06,10.19,0.32,0.81,0.06,10.12,0.32,0.84,0.07,10.26,0.32,2,
10880104,12.3,7,467.4,53.92,1.07,5.317,0.021,63.6,3.0,21.2,1.9,1073.5,114.2,4957,158,2.647,0.012,0.18,0.3,1.76,0.15,10.44,0.31,1.71,0.15,10.3,0.31,1.8,0.15,10.56,0.32,1,
10880358,13.78,8,602.5,31.66,1.29,4.0139999999999985,0.093,104.9,6.4,16.1,1.8,3371.6,578.9,5163,165,2.424,0.02,-0.22,0.3,1.17,0.19,10.97,0.72,1.19,0.2,11.1,0.73,1.18,0.19,11.02,0.72,2,
10880532,13.97,6,457.9,20.76,0.23,2.727,0.029,199.7,10.8,6.8,0.5,9124.6,1048.7,4784,146,2.224,0.009000000000000001,-0.24,0.3,1.38,0.11,15.01,0.48,1.24,0.1,14.22,0.44,1.38,0.11,15.02,0.48,0,
